# script: ch06_full_grid.py
# seeds: 0
maturity,d,cp,anchor,method,DM,p,mspe_anchor,mspe_method
2,2,False,INPCA(k3)+lin(G&S),PLS+poly,0.049805689588755135,0.9602772326760878,4.062622311977188,4.053295928118174
2,2,False,INPCA(k3)+lin(G&S),SAVE+linear,-0.7805125625961816,0.435089235985914,4.062622311977188,4.415895940061163
2,2,False,INPCA(k3)+lin(G&S),SAVE+poly,-0.22040342087224937,0.8255569814460526,4.062622311977188,4.154612044793177
2,2,False,INPCA(k3)+lin(G&S),SIR+linear,0.5677821734675346,0.570182885857828,4.062622311977188,3.940706244040085
2,2,False,INPCA(k3)+lin(G&S),SIR+poly,-0.3530512880393814,0.7240499907669902,4.062622311977188,4.1350548984402
2,2,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+linear,0.05301521935158249,0.9577197814775815,2.5686148532427895,2.5549969855425827
2,2,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+poly,0.04630405416689834,0.9630679080192843,2.5686148532427895,2.556587452800433
2,2,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+linear,-0.026946365697894516,0.9785025124493993,2.5686148532427895,2.5748523896994566
2,2,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+poly,-0.19296652100016737,0.8469851876503627,2.5686148532427895,2.6147660048003964
2,2,True,INPCA(k3)+lin(G&S),DcorSDR(seqX)+linear,-0.03454111088961503,0.9724456601440536,2.5686148532427895,2.5753516675172996
2,2,True,INPCA(k3)+lin(G&S),DcorSDR(seqX)+poly,0.1352637354661,0.8924033564263913,2.5686148532427895,2.5403873607380936
2,2,True,INPCA(k3)+lin(G&S),DcorSDR(seqY)+linear,-0.23998856476957706,0.8103391215871922,2.5686148532427895,2.603783911345035
2,2,True,INPCA(k3)+lin(G&S),DcorSDR(seqY)+poly,0.004858980825795954,0.9961231094732332,2.5686148532427895,2.567845297440456
2,2,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+linear",-1.8607653561573914,0.06277731981803081,2.5686148532427895,2.8243256146170737
2,2,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+poly",-0.6679772410100215,0.5041481202970814,2.5686148532427895,2.6407701804245747
2,2,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+linear",-1.1149456929480714,0.2648736944147676,2.5686148532427895,2.801927073463158
2,2,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+poly",-1.150375756666034,0.24998914085991641,2.5686148532427895,2.8891733734613227
2,2,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+linear",-0.46608187874052387,0.6411568937413643,2.5686148532427895,2.669085273647527
2,2,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+poly",-0.4898220307603321,0.6242598397624963,2.5686148532427895,2.695810977314749
2,2,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+linear",-1.4902902884882399,0.13614792489559546,2.5686148532427895,2.953441330744406
2,2,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+poly",-1.1253235755050393,0.2604519430443404,2.5686148532427895,5.6279376275685955
2,2,True,INPCA(k3)+lin(G&S),INPCA(k2)+linear,0.3765559134588305,0.7065036559443665,2.5686148532427895,2.508092962116549
2,2,True,INPCA(k3)+lin(G&S),INPCA(k2)+poly,0.3403184250646075,0.7336167431721536,2.5686148532427895,2.5170577127658826
2,2,True,INPCA(k3)+lin(G&S),INPCA(k3)+linear,,,2.5686148532427895,2.5686148532427895
2,2,True,INPCA(k3)+lin(G&S),INPCA(k3)+poly,0.9143368016550757,0.3605398985840633,2.5686148532427895,2.5621924057141148
2,2,True,INPCA(k3)+lin(G&S),INPCA(k4)+linear,-0.42092388780504497,0.6738106612640498,2.5686148532427895,2.6568069223397535
2,2,True,INPCA(k3)+lin(G&S),INPCA(k4)+poly,-0.42883825169351303,0.6680409394368954,2.5686148532427895,2.657772883685428
2,2,True,INPCA(k3)+lin(G&S),PCA+linear,-0.7222115692435291,0.47016441144641474,2.5686148532427895,2.6936232415770966
2,2,True,INPCA(k3)+lin(G&S),PCA+poly,1.2221605694618733,0.22164691172032613,2.5686148532427895,2.3846838360019738
2,2,True,INPCA(k3)+lin(G&S),PLS+linear,-0.17687831512291513,0.8596039720680118,2.5686148532427895,2.6127887624431243
2,2,True,INPCA(k3)+lin(G&S),PLS+poly,-0.5596014136346563,0.575751340437821,2.5686148532427895,2.689222490063317
2,2,True,INPCA(k3)+lin(G&S),SAVE+linear,-0.5829040609986208,0.5599578866778208,2.5686148532427895,2.7412784841864832
2,2,True,INPCA(k3)+lin(G&S),SAVE+poly,0.03141671148302582,0.974937213893385,2.5686148532427895,2.5607466093543563
2,2,True,INPCA(k3)+lin(G&S),SIR+linear,-0.20369750984456908,0.8385898882567606,2.5686148532427895,2.620026022536669
2,2,True,INPCA(k3)+lin(G&S),SIR+poly,-1.0361652763569955,0.30012504323250067,2.5686148532427895,2.7836600162350544
2,3,False,PCA+poly(LN-winner),DcorSDR(joint0.0)+linear,-1.2236728987422856,0.22107564721371942,3.6244872636266017,3.7639781286109426
2,3,False,PCA+poly(LN-winner),DcorSDR(joint0.0)+poly,-0.7472901300045123,0.454888448989605,3.6244872636266017,3.769884791523497
2,3,False,PCA+poly(LN-winner),DcorSDR(joint0.5)+linear,-1.6027644920744972,0.1089866589685331,3.6244872636266017,3.9194392901533175
2,3,False,PCA+poly(LN-winner),DcorSDR(joint0.5)+poly,-1.620701512627694,0.10508166908027117,3.6244872636266017,3.8893716391347026
2,3,False,PCA+poly(LN-winner),DcorSDR(seqX)+linear,-1.293315442027259,0.1959019819836083,3.6244872636266017,3.9016696193347964
2,3,False,PCA+poly(LN-winner),DcorSDR(seqX)+poly,-1.149414669827791,0.250385033841537,3.6244872636266017,3.859164724673312
2,3,False,PCA+poly(LN-winner),DcorSDR(seqY)+linear,-1.5154553011333658,0.12965714183099797,3.6244872636266017,3.8216621165635822
2,3,False,PCA+poly(LN-winner),DcorSDR(seqY)+poly,-1.1997537070232367,0.23023500790214246,3.6244872636266017,3.7303399135266084
2,3,False,PCA+poly(LN-winner),"DvarSDR(joi,plain)+linear",-1.7869561078294678,0.07394458292449535,3.6244872636266017,3.9658569922907048
2,3,False,PCA+poly(LN-winner),"DvarSDR(joi,plain)+poly",-1.5335585206427411,0.1251382993925918,3.6244872636266017,3.8425991143567746
2,3,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+linear",-1.3689401233484986,0.17101799235097936,3.6244872636266017,4.266517015710749
2,3,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+poly",-1.3611410098525987,0.1734691318891275,3.6244872636266017,4.292185553312677
2,3,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+linear",-1.4247721666502495,0.15422307043301453,3.6244872636266017,3.9055020946447927
2,3,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+poly",-1.2925642039655019,0.19616182679271543,3.6244872636266017,3.956820191577099
2,3,False,PCA+poly(LN-winner),"DvarSDR(seq,robust)+linear",-1.522207627563382,0.1279570645264645,3.6244872636266017,4.278721996413423
2,3,False,PCA+poly(LN-winner),"DvarSDR(seq,robust)+poly",-1.092387058912507,0.2746630087137971,3.6244872636266017,14.363766917308483
2,3,False,PCA+poly(LN-winner),INPCA(k2)+linear,-0.32446788864131787,0.7455838294809669,3.6244872636266017,3.6588473422696812
2,3,False,PCA+poly(LN-winner),INPCA(k2)+poly,-0.8099206693394234,0.4179857715369386,3.6244872636266017,3.7077289428334756
2,3,False,PCA+poly(LN-winner),INPCA(k3)+linear,-0.4313329475296384,0.6662262970125723,3.6244872636266017,3.675203571127153
2,3,False,PCA+poly(LN-winner),INPCA(k3)+poly,-0.380497850563457,0.7035758917859143,3.6244872636266017,3.6672511866343935
2,3,False,PCA+poly(LN-winner),INPCA(k4)+linear,-1.376398683611602,0.16869823531889505,3.6244872636266017,3.732916966719989
2,3,False,PCA+poly(LN-winner),INPCA(k4)+poly,-1.4055630794726413,0.15985390586122827,3.6244872636266017,3.7436774175360314
2,3,False,PCA+poly(LN-winner),PCA+linear,-2.2987084159174302,0.02152150231896144,3.6244872636266017,3.9780280858421877
2,3,False,PCA+poly(LN-winner),PCA+poly,,,3.6244872636266017,3.6244872636266017
2,3,False,PCA+poly(LN-winner),PLS+linear,-1.42341635060687,0.1546154953777923,3.6244872636266017,3.973752719282403
2,3,False,PCA+poly(LN-winner),PLS+poly,-1.5342058195959591,0.12497902640016667,3.6244872636266017,4.053829281899086
2,3,False,PCA+poly(LN-winner),SAVE+linear,-1.6297232291227168,0.10316000560741045,3.6244872636266017,4.56002329604109
2,3,False,PCA+poly(LN-winner),SAVE+poly,-1.5365983727490502,0.12439169130808381,3.6244872636266017,4.308721337478004
2,3,False,PCA+poly(LN-winner),SIR+linear,-1.4176092736230284,0.15630487115181202,3.6244872636266017,3.9698736638234
2,3,False,PCA+poly(LN-winner),SIR+poly,-1.6681852938770156,0.09527894932130265,3.6244872636266017,4.178488230965332
2,3,True,PCA+poly(LN-winner),DcorSDR(joint0.0)+linear,-1.7978481194170501,0.07220107949311982,2.4713676960794517,2.6001731357595985
2,3,True,PCA+poly(LN-winner),DcorSDR(joint0.0)+poly,-1.4875252273995523,0.13687614539522075,2.4713676960794517,2.6838346706543805
2,3,True,PCA+poly(LN-winner),DcorSDR(joint0.5)+linear,-1.1797652526726607,0.23809359301346533,2.4713676960794517,2.6646562118135453
2,3,True,PCA+poly(LN-winner),DcorSDR(joint0.5)+poly,-1.1011513076513497,0.2708308097544663,2.4713676960794517,2.6443958717696305
2,3,True,PCA+poly(LN-winner),DcorSDR(seqX)+linear,-1.4992815503756003,0.13380060657326354,2.4713676960794517,2.7924229522164072
2,3,True,PCA+poly(LN-winner),DcorSDR(seqX)+poly,-1.5101821282073742,0.13099695765968633,2.4713676960794517,2.795381985953649
2,3,True,PCA+poly(LN-winner),DcorSDR(seqY)+linear,-2.3042725861064857,0.021207346824924755,2.4713676960794517,2.6114152740137873
2,3,True,PCA+poly(LN-winner),DcorSDR(seqY)+poly,-1.511806476558695,0.13058310132445028,2.4713676960794517,2.5590696627909484
2,3,True,PCA+poly(LN-winner),"DvarSDR(joi,plain)+linear",-2.0073038848648115,0.04471731576227245,2.4713676960794517,2.7951236846405325
2,3,True,PCA+poly(LN-winner),"DvarSDR(joi,plain)+poly",-1.4091232257366093,0.15879873424823887,2.4713676960794517,2.6258967418813697
2,3,True,PCA+poly(LN-winner),"DvarSDR(joi,robust)+linear",-1.2846694888884054,0.19890780461869384,2.4713676960794517,2.9313608098876256
2,3,True,PCA+poly(LN-winner),"DvarSDR(joi,robust)+poly",-1.205701376921701,0.22793265393254614,2.4713676960794517,3.081502602459444
2,3,True,PCA+poly(LN-winner),"DvarSDR(seq,plain)+linear",-1.4580608272707094,0.14482377756086828,2.4713676960794517,2.743652314996956
2,3,True,PCA+poly(LN-winner),"DvarSDR(seq,plain)+poly",-1.4268661279894916,0.15361848581268278,2.4713676960794517,2.786991638681571
2,3,True,PCA+poly(LN-winner),"DvarSDR(seq,robust)+linear",-1.4312112977311857,0.15236966660662432,2.4713676960794517,2.864268466112841
2,3,True,PCA+poly(LN-winner),"DvarSDR(seq,robust)+poly",-1.0956849863318947,0.27321665523943794,2.4713676960794517,7.309816850092856
2,3,True,PCA+poly(LN-winner),INPCA(k2)+linear,-1.008704820081958,0.3131162194513921,2.4713676960794517,2.5629704088295755
2,3,True,PCA+poly(LN-winner),INPCA(k2)+poly,-1.3378915355196288,0.18093179681491645,2.4713676960794517,2.591675867244435
2,3,True,PCA+poly(LN-winner),INPCA(k3)+linear,-0.8996261961496789,0.3683192115364091,2.4713676960794517,2.58146596400681
2,3,True,PCA+poly(LN-winner),INPCA(k3)+poly,-0.8567071012433416,0.39160677778872177,2.4713676960794517,2.5724921021935883
2,3,True,PCA+poly(LN-winner),INPCA(k4)+linear,-1.5360219722389399,0.12453299154159048,2.4713676960794517,2.6070426512793916
2,3,True,PCA+poly(LN-winner),INPCA(k4)+poly,-1.5739996526060283,0.11548752975148568,2.4713676960794517,2.6081345907576283
2,3,True,PCA+poly(LN-winner),PCA+linear,-2.1107298215419563,0.03479554119953754,2.4713676960794517,2.7338517353333023
2,3,True,PCA+poly(LN-winner),PCA+poly,,,2.4713676960794517,2.4713676960794517
2,3,True,PCA+poly(LN-winner),PLS+linear,-0.9149166100244892,0.3602354094838165,2.4713676960794517,2.615623538209658
2,3,True,PCA+poly(LN-winner),PLS+poly,-1.4126271732080597,0.1577653749789778,2.4713676960794517,2.684442868190691
2,3,True,PCA+poly(LN-winner),SAVE+linear,-0.9919035110804715,0.32124459620821755,2.4713676960794517,2.807296617850159
2,3,True,PCA+poly(LN-winner),SAVE+poly,-0.4570997698452954,0.6475993357090926,2.4713676960794517,2.5908492650287083
2,3,True,PCA+poly(LN-winner),SIR+linear,-1.5554943630619575,0.11982837604289376,2.4713676960794517,2.81776914158274
2,3,True,PCA+poly(LN-winner),SIR+poly,-1.867240521250212,0.061868007266873803,2.4713676960794517,2.9692106145506343
2,3,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+linear,-0.7587315972206108,0.4480131314076088,3.675203571127153,3.7639781286109426
2,3,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+poly,-0.48686401506412375,0.6263547015661213,3.675203571127153,3.769884791523497
2,3,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+linear,-1.3645440293043718,0.17239640671105882,3.675203571127153,3.9194392901533175
2,3,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+poly,-1.3235124554877804,0.1856650169551941,3.675203571127153,3.8893716391347026
2,3,False,INPCA(k3)+lin(G&S),DcorSDR(seqX)+linear,-1.0822315622230163,0.2791496472544177,3.675203571127153,3.9016696193347964
2,3,False,INPCA(k3)+lin(G&S),DcorSDR(seqX)+poly,-0.8811147227579317,0.37825572930236584,3.675203571127153,3.859164724673312
2,3,False,INPCA(k3)+lin(G&S),DcorSDR(seqY)+linear,-1.2081048318585434,0.22700694140248512,3.675203571127153,3.8216621165635822
2,3,False,INPCA(k3)+lin(G&S),DcorSDR(seqY)+poly,-0.44881908702223633,0.6535621686042217,3.675203571127153,3.7303399135266084
2,3,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+linear",-2.004967558004814,0.04496651539819885,3.675203571127153,3.9658569922907048
2,3,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+poly",-1.3005815687437772,0.1934017192787265,3.675203571127153,3.8425991143567746
2,3,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+linear",-1.5838715690986642,0.11322294844892689,3.675203571127153,4.266517015710749
2,3,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+poly",-1.563408777647064,0.11795647687708333,3.675203571127153,4.292185553312677
2,3,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+linear",-1.1559871295884268,0.2476864214492127,3.675203571127153,3.9055020946447927
2,3,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+poly",-1.088324307816207,0.2764519632177269,3.675203571127153,3.956820191577099
2,3,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+linear",-1.8010466448812263,0.07169552827706593,3.675203571127153,4.278721996413423
2,3,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+poly",-1.0942002149259862,0.2738671772412222,3.675203571127153,14.363766917308483
2,3,False,INPCA(k3)+lin(G&S),INPCA(k2)+linear,0.20805332852281283,0.8351873281370632,3.675203571127153,3.6588473422696812
2,3,False,INPCA(k3)+lin(G&S),INPCA(k2)+poly,-0.9871888425082739,0.32355007052237283,3.675203571127153,3.7077289428334756
2,3,False,INPCA(k3)+lin(G&S),INPCA(k3)+linear,,,3.675203571127153,3.675203571127153
2,3,False,INPCA(k3)+lin(G&S),INPCA(k3)+poly,0.8383143188476662,0.4018541960913331,3.675203571127153,3.6672511866343935
2,3,False,INPCA(k3)+lin(G&S),INPCA(k4)+linear,-0.7297740440655214,0.46552831264633854,3.675203571127153,3.732916966719989
2,3,False,INPCA(k3)+lin(G&S),INPCA(k4)+poly,-0.754330443477892,0.4506508264100011,3.675203571127153,3.7436774175360314
2,3,False,INPCA(k3)+lin(G&S),PCA+linear,-2.9327077969874242,0.0033601997715302367,3.675203571127153,3.9780280858421877
2,3,False,INPCA(k3)+lin(G&S),PCA+poly,0.4313329475296384,0.6662262970125723,3.675203571127153,3.6244872636266017
2,3,False,INPCA(k3)+lin(G&S),PLS+linear,-1.316268726215998,0.18808386364110152,3.675203571127153,3.973752719282403
2,3,False,INPCA(k3)+lin(G&S),PLS+poly,-1.5469468795054957,0.1218760554165006,3.675203571127153,4.053829281899086
2,3,False,INPCA(k3)+lin(G&S),SAVE+linear,-1.833858619284114,0.06667498353202639,3.675203571127153,4.56002329604109
2,3,False,INPCA(k3)+lin(G&S),SAVE+poly,-1.73560217510763,0.08263420110470032,3.675203571127153,4.308721337478004
2,3,False,INPCA(k3)+lin(G&S),SIR+linear,-1.2833354625431708,0.19937457362025945,3.675203571127153,3.9698736638234
2,3,False,INPCA(k3)+lin(G&S),SIR+poly,-1.7633337821004584,0.07784421084236293,3.675203571127153,4.178488230965332
2,3,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+linear,-0.11277593669929005,0.9102081963464796,2.58146596400681,2.6001731357595985
2,3,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+poly,-0.5769157006737484,0.5639964037366951,2.58146596400681,2.6838346706543805
2,3,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+linear,-0.3455179132631669,0.7297050457019454,2.58146596400681,2.6646562118135453
2,3,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+poly,-0.2620013030976111,0.7933204375475635,2.58146596400681,2.6443958717696305
2,3,True,INPCA(k3)+lin(G&S),DcorSDR(seqX)+linear,-1.1775959665686724,0.23895771862504267,2.58146596400681,2.7924229522164072
2,3,True,INPCA(k3)+lin(G&S),DcorSDR(seqX)+poly,-1.1947276496908468,0.2321934559137675,2.58146596400681,2.795381985953649
2,3,True,INPCA(k3)+lin(G&S),DcorSDR(seqY)+linear,-0.21110415370387237,0.8328059990841725,2.58146596400681,2.6114152740137873
2,3,True,INPCA(k3)+lin(G&S),DcorSDR(seqY)+poly,0.13833926368634591,0.889972295880167,2.58146596400681,2.5590696627909484
2,3,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+linear",-1.675683288873553,0.0938002448212516,2.58146596400681,2.7951236846405325
2,3,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+poly",-0.37484120808711346,0.7077785653335746,2.58146596400681,2.6258967418813697
2,3,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+linear",-1.3057076640320122,0.19165199069108096,2.58146596400681,2.9313608098876256
2,3,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+poly",-1.2120328964837452,0.22549978837247053,2.58146596400681,3.081502602459444
2,3,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+linear",-0.882105836201367,0.3777195764475705,2.58146596400681,2.743652314996956
2,3,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+poly",-0.9377607470983275,0.3483673775962983,2.58146596400681,2.786991638681571
2,3,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+linear",-1.5209376276801074,0.12827549023472007,2.58146596400681,2.864268466112841
2,3,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+poly",-1.0917714089145087,0.2749335889675031,2.58146596400681,7.309816850092856
2,3,True,INPCA(k3)+lin(G&S),INPCA(k2)+linear,0.29766231807634347,0.7659609062050781,2.58146596400681,2.5629704088295755
2,3,True,INPCA(k3)+lin(G&S),INPCA(k2)+poly,-0.2319863358310828,0.8165486267548898,2.58146596400681,2.591675867244435
2,3,True,INPCA(k3)+lin(G&S),INPCA(k3)+linear,,,2.58146596400681,2.58146596400681
2,3,True,INPCA(k3)+lin(G&S),INPCA(k3)+poly,1.1779911908082814,0.2388001181657189,2.58146596400681,2.5724921021935883
2,3,True,INPCA(k3)+lin(G&S),INPCA(k4)+linear,-0.3631673021489989,0.7164799116389493,2.58146596400681,2.6070426512793916
2,3,True,INPCA(k3)+lin(G&S),INPCA(k4)+poly,-0.37723808660918057,0.7059966785233245,2.58146596400681,2.6081345907576283
2,3,True,INPCA(k3)+lin(G&S),PCA+linear,-2.1429187806714602,0.032119620652166336,2.58146596400681,2.7338517353333023
2,3,True,INPCA(k3)+lin(G&S),PCA+poly,0.8996261961496789,0.3683192115364091,2.58146596400681,2.4713676960794517
2,3,True,INPCA(k3)+lin(G&S),PLS+linear,-0.14087498484654684,0.8879687042441409,2.58146596400681,2.615623538209658
2,3,True,INPCA(k3)+lin(G&S),PLS+poly,-0.4813385216976547,0.6302759229972705,2.58146596400681,2.684442868190691
2,3,True,INPCA(k3)+lin(G&S),SAVE+linear,-0.8627639731628968,0.38826725094440695,2.58146596400681,2.807296617850159
2,3,True,INPCA(k3)+lin(G&S),SAVE+poly,-0.045057782865488526,0.964061251616108,2.58146596400681,2.5908492650287083
2,3,True,INPCA(k3)+lin(G&S),SIR+linear,-1.1032271651402987,0.26992852719981686,2.58146596400681,2.81776914158274
2,3,True,INPCA(k3)+lin(G&S),SIR+poly,-1.726993186855724,0.08416888708719483,2.58146596400681,2.9692106145506343
2,4,False,PCA+poly(LN-winner),DcorSDR(seqX)+linear,-1.1845154591707459,0.23620908044918876,3.6891378396186507,3.925758526024839
2,4,False,PCA+poly(LN-winner),DcorSDR(seqX)+poly,-1.050814716233027,0.2933436955406421,3.6891378396186507,3.8914041467801783
2,4,False,PCA+poly(LN-winner),DcorSDR(seqY)+linear,-1.1803507147769718,0.23786075530334516,3.6891378396186507,3.821370332756963
2,4,False,PCA+poly(LN-winner),DcorSDR(seqY)+poly,-0.5649243326233218,0.5721252324053554,3.6891378396186507,3.730360297739567
2,4,False,PCA+poly(LN-winner),"DvarSDR(joi,plain)+linear",-2.1384001440550104,0.03248428080145471,3.6891378396186507,4.076142368398079
2,4,False,PCA+poly(LN-winner),"DvarSDR(joi,plain)+poly",-1.8881375945189056,0.05900748100066244,3.6891378396186507,3.948373945722495
2,4,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+linear",-0.3502138125996696,0.7261782414257323,3.6891378396186507,3.7337632743449785
2,4,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+poly",-0.39977309394906185,0.6893236498089312,3.6891378396186507,3.740522524042166
2,4,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+linear",-1.3307811536115823,0.18326103093052115,3.6891378396186507,3.9108511522316975
2,4,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+poly",-1.206130175474268,0.22776730144963642,3.6891378396186507,3.961372265824898
2,4,False,PCA+poly(LN-winner),"DvarSDR(seq,robust)+linear",-1.4041818224245155,0.16026471334317782,3.6891378396186507,4.264568932235528
2,4,False,PCA+poly(LN-winner),"DvarSDR(seq,robust)+poly",-1.0872813972292312,0.2769124673629557,3.6891378396186507,14.424269091858518
2,4,False,PCA+poly(LN-winner),INPCA(k2)+linear,-0.3185061283311416,0.7501010467810678,3.6891378396186507,3.7224866832878787
2,4,False,PCA+poly(LN-winner),INPCA(k2)+poly,-0.7419955706801653,0.4580900192327675,3.6891378396186507,3.7663452551337975
2,4,False,PCA+poly(LN-winner),INPCA(k3)+linear,-0.4342438547156426,0.6641113701306147,3.6891378396186507,3.740220964235051
2,4,False,PCA+poly(LN-winner),INPCA(k3)+poly,-0.4002731438057686,0.6889553463563975,3.6891378396186507,3.734732945194465
2,4,False,PCA+poly(LN-winner),INPCA(k4)+linear,-0.513107285994808,0.6078762751814482,3.6891378396186507,3.7195557868023177
2,4,False,PCA+poly(LN-winner),INPCA(k4)+poly,-0.3711541688464628,0.7105227068569384,3.6891378396186507,3.715043372578599
2,4,False,PCA+poly(LN-winner),PCA+linear,-2.345316289128668,0.019010944740460056,3.6891378396186507,4.048677457842375
2,4,False,PCA+poly(LN-winner),PCA+poly,,,3.6891378396186507,3.6891378396186507
2,4,False,PCA+poly(LN-winner),PLS+linear,-1.3291169867264705,0.18380937687829757,3.6891378396186507,3.9737527192824027
2,4,False,PCA+poly(LN-winner),PLS+poly,-1.4555528429355689,0.1455162722160357,3.6891378396186507,4.050481832409101
2,4,False,PCA+poly(LN-winner),SAVE+linear,-1.460935684880014,0.14403309238436002,3.6891378396186507,4.307654567928378
