# script: ch04_fair_comparison.py
# seeds: 42, 7, 123, 2024, 5
# arms: sy-full, sy-seed, sy-rand1, sy-rand5, sy-rand500, pp-rand1, pp-default, pp-probe500, adam-dcor2, sqp-dcor2
# replicates: 20 at (100, 6), 8 at (500, 20)
# n_perturb: 500
# n_probes: 500
# n_restarts: 5
# max_iter: 150
# sqp_max_iter: 1000
# sqp_tol: 0.0001
part,seed,model,nonlinearity,noise,n,p,d,arm,seconds,nfev,delta_m,dcor2_u_sum,dcor2_u_mean,dcov_v,angle
sy_small,3,A(1),,0.0,100,6,2,sy-full,0.063,236,0.21053,0.598449,0.299225,0.505771,7.6893
sy_small,3,A(1),,0.0,100,6,2,sy-seed,0.028,314,0.209551,0.581646,0.290823,0.502575,7.728
sy_small,3,A(1),,0.0,100,6,2,sy-rand1,0.037,437,0.208828,0.547888,0.273944,0.504525,7.6312
sy_small,3,A(1),,0.0,100,6,2,sy-rand5,0.143,366,0.208852,0.550034,0.275017,0.505584,7.5962
sy_small,3,A(1),,0.0,100,6,2,sy-rand500,0.069,331,0.210063,0.59603,0.298015,0.502931,7.6644
sy_small,3,A(1),,0.0,100,6,2,pp-rand1,0.01,-1,0.924397,0.482107,0.241054,0.461195,39.2668
sy_small,3,A(1),,0.0,100,6,2,pp-default,0.054,-1,0.239324,0.687276,0.343638,0.53071,8.6694
sy_small,3,A(1),,0.0,100,6,2,pp-probe500,0.091,-1,0.23215,0.632353,0.316177,0.511931,8.4057
sy_small,3,A(1),,0.0,100,6,2,adam-dcor2,0.111,-1,0.232209,0.605918,0.302959,0.505348,8.2993
sy_small,3,A(1),,0.0,100,6,2,sqp-dcor2,0.19,1667,0.239083,0.595708,0.297854,0.504437,7.7599
sy_small,4,A(1),,0.0,100,6,2,sy-full,0.092,590,0.154597,0.485229,0.242615,0.530735,6.229
sy_small,4,A(1),,0.0,100,6,2,sy-seed,0.037,386,0.132667,0.432321,0.216161,0.526494,5.4458
sy_small,4,A(1),,0.0,100,6,2,sy-rand1,0.03,355,0.148746,0.479142,0.239571,0.529766,5.9632
sy_small,4,A(1),,0.0,100,6,2,sy-rand5,0.184,324,0.145415,0.403315,0.201657,0.528608,5.7646
sy_small,4,A(1),,0.0,100,6,2,sy-rand500,0.065,286,0.149548,0.439068,0.219534,0.526475,6.0264
sy_small,4,A(1),,0.0,100,6,2,pp-rand1,0.013,-1,0.138424,0.479504,0.239752,0.530702,6.9309
sy_small,4,A(1),,0.0,100,6,2,pp-default,0.057,-1,0.136976,0.507118,0.253559,0.536942,6.9045
sy_small,4,A(1),,0.0,100,6,2,pp-probe500,0.095,-1,0.139043,0.463244,0.231622,0.527379,6.9797
sy_small,4,A(1),,0.0,100,6,2,adam-dcor2,0.109,-1,0.132727,0.489352,0.244676,0.528961,6.4038
sy_small,4,A(1),,0.0,100,6,2,sqp-dcor2,0.118,1059,0.133991,0.43842,0.21921,0.524019,6.4983
sy_small,5,A(1),,0.0,100,6,2,sy-full,0.074,401,0.161248,0.440012,0.220006,0.466491,7.0601
sy_small,5,A(1),,0.0,100,6,2,sy-seed,0.027,301,0.15884,0.435347,0.217673,0.467523,7.281
sy_small,5,A(1),,0.0,100,6,2,sy-rand1,0.025,293,0.171188,0.458331,0.229165,0.470989,7.3525
sy_small,5,A(1),,0.0,100,6,2,sy-rand5,0.131,378,0.161214,0.472189,0.236095,0.465651,7.1343
sy_small,5,A(1),,0.0,100,6,2,sy-rand500,0.071,341,0.164558,0.454182,0.227091,0.470888,7.0866
sy_small,5,A(1),,0.0,100,6,2,pp-rand1,0.011,-1,0.985467,0.312238,0.156119,0.367357,45.2586
sy_small,5,A(1),,0.0,100,6,2,pp-default,0.066,-1,0.236071,0.54147,0.270735,0.476563,11.6648
sy_small,5,A(1),,0.0,100,6,2,pp-probe500,0.092,-1,0.239167,0.527042,0.263521,0.473162,11.8344
sy_small,5,A(1),,0.0,100,6,2,adam-dcor2,0.112,-1,0.184924,0.491236,0.245618,0.466924,8.2485
sy_small,5,A(1),,0.0,100,6,2,sqp-dcor2,0.153,1357,0.190068,0.473417,0.236709,0.469538,8.9566
sy_small,6,A(1),,0.0,100,6,2,sy-full,0.059,200,0.25208,0.518419,0.259209,0.520376,9.6526
sy_small,6,A(1),,0.0,100,6,2,sy-seed,0.026,288,0.248606,0.476501,0.23825,0.524811,9.657
sy_small,6,A(1),,0.0,100,6,2,sy-rand1,0.027,308,0.249013,0.468393,0.234196,0.525809,9.5761
sy_small,6,A(1),,0.0,100,6,2,sy-rand5,0.141,338,0.251119,0.535359,0.26768,0.519899,9.7114
sy_small,6,A(1),,0.0,100,6,2,sy-rand500,0.064,289,0.261048,0.510059,0.25503,0.521223,10.0263
sy_small,6,A(1),,0.0,100,6,2,pp-rand1,0.015,-1,0.329619,0.557711,0.278855,0.526703,15.4544
sy_small,6,A(1),,0.0,100,6,2,pp-default,0.061,-1,0.339337,0.558272,0.279136,0.526727,15.8062
sy_small,6,A(1),,0.0,100,6,2,pp-probe500,0.093,-1,0.338642,0.494764,0.247382,0.512406,15.6857
sy_small,6,A(1),,0.0,100,6,2,adam-dcor2,0.104,-1,0.210979,0.545548,0.272774,0.518503,8.7607
sy_small,6,A(1),,0.0,100,6,2,sqp-dcor2,0.123,1053,0.227212,0.541661,0.27083,0.517983,9.304
sy_small,7,A(1),,0.0,100,6,2,sy-full,0.065,272,0.926339,0.509765,0.254882,0.527324,36.4468
sy_small,7,A(1),,0.0,100,6,2,sy-seed,0.043,474,0.910965,0.50528,0.25264,0.515522,35.5294
sy_small,7,A(1),,0.0,100,6,2,sy-rand1,0.025,276,0.137899,0.615612,0.307806,0.601373,5.9779
sy_small,7,A(1),,0.0,100,6,2,sy-rand5,0.149,263,0.134528,0.623839,0.31192,0.600625,5.922
sy_small,7,A(1),,0.0,100,6,2,sy-rand500,0.072,390,0.131863,0.609224,0.304612,0.599042,5.8769
sy_small,7,A(1),,0.0,100,6,2,pp-rand1,0.011,-1,0.285679,0.781961,0.39098,0.629663,10.303
sy_small,7,A(1),,0.0,100,6,2,pp-default,0.059,-1,0.271375,0.718032,0.359016,0.611631,9.9414
sy_small,7,A(1),,0.0,100,6,2,pp-probe500,0.091,-1,0.272548,0.714363,0.357182,0.610404,9.9696
sy_small,7,A(1),,0.0,100,6,2,adam-dcor2,0.115,-1,0.128879,0.611689,0.305845,0.584098,5.6483
sy_small,7,A(1),,0.0,100,6,2,sqp-dcor2,0.175,1446,0.25875,0.601108,0.300554,0.59128,9.1733
sy_small,8,A(1),,0.0,100,6,2,sy-full,0.073,375,0.121607,0.503416,0.251708,0.542917,5.4831
sy_small,8,A(1),,0.0,100,6,2,sy-seed,0.028,320,0.132491,0.510501,0.25525,0.544738,5.9258
sy_small,8,A(1),,0.0,100,6,2,sy-rand1,0.025,280,0.121362,0.508861,0.25443,0.544646,5.3625
sy_small,8,A(1),,0.0,100,6,2,sy-rand5,0.136,290,0.122635,0.531922,0.265961,0.543114,5.5203
sy_small,8,A(1),,0.0,100,6,2,sy-rand500,0.08,460,0.121067,0.497777,0.248889,0.544969,5.5436
sy_small,8,A(1),,0.0,100,6,2,pp-rand1,0.015,-1,0.160863,0.589424,0.294712,0.549259,5.6074
sy_small,8,A(1),,0.0,100,6,2,pp-default,0.069,-1,0.160863,0.589424,0.294712,0.549259,5.6074
sy_small,8,A(1),,0.0,100,6,2,pp-probe500,0.094,-1,0.160863,0.589424,0.294712,0.549259,5.6074
sy_small,8,A(1),,0.0,100,6,2,adam-dcor2,0.112,-1,0.184484,0.560142,0.280071,0.539606,6.4885
sy_small,8,A(1),,0.0,100,6,2,sqp-dcor2,0.161,1415,0.173496,0.559585,0.279792,0.539658,5.916
sy_small,9,A(1),,0.0,100,6,2,sy-full,0.063,225,0.977639,0.403388,0.201694,0.527303,40.4383
sy_small,9,A(1),,0.0,100,6,2,sy-seed,0.022,236,0.977716,0.426068,0.213034,0.499618,40.2282
sy_small,9,A(1),,0.0,100,6,2,sy-rand1,0.026,301,0.089666,0.506605,0.253303,0.585607,4.151
sy_small,9,A(1),,0.0,100,6,2,sy-rand5,0.188,301,0.092569,0.499019,0.24951,0.584198,4.2045
sy_small,9,A(1),,0.0,100,6,2,sy-rand500,0.07,362,0.091497,0.505106,0.252553,0.58384,4.0422
sy_small,9,A(1),,0.0,100,6,2,pp-rand1,0.012,-1,0.261144,0.580722,0.290361,0.601621,9.1112
sy_small,9,A(1),,0.0,100,6,2,pp-default,0.06,-1,0.262846,0.665756,0.332878,0.626889,9.0679
sy_small,9,A(1),,0.0,100,6,2,pp-probe500,0.088,-1,0.262683,0.588631,0.294315,0.603974,9.0785
sy_small,9,A(1),,0.0,100,6,2,adam-dcor2,0.107,-1,0.101212,0.512534,0.256267,0.585702,4.7588
sy_small,9,A(1),,0.0,100,6,2,sqp-dcor2,0.196,1729,0.059568,0.52156,0.26078,0.585255,3.123
sy_small,10,A(1),,0.0,100,6,2,sy-full,0.066,258,0.084638,0.580469,0.290234,0.499414,4.3395
sy_small,10,A(1),,0.0,100,6,2,sy-seed,0.028,308,0.086018,0.574543,0.287272,0.508182,4.3732
sy_small,10,A(1),,0.0,100,6,2,sy-rand1,0.033,379,0.999895,0.463609,0.231805,0.450784,45.6154
sy_small,10,A(1),,0.0,100,6,2,sy-rand5,0.154,348,0.085326,0.580185,0.290092,0.506041,4.425
sy_small,10,A(1),,0.0,100,6,2,sy-rand500,0.074,387,0.970479,0.423969,0.211985,0.432732,40.2982
sy_small,10,A(1),,0.0,100,6,2,pp-rand1,0.019,-1,0.99999,0.540152,0.270076,0.474601,46.8068
sy_small,10,A(1),,0.0,100,6,2,pp-default,0.069,-1,0.106896,0.704398,0.352199,0.533184,5.1025
sy_small,10,A(1),,0.0,100,6,2,pp-probe500,0.093,-1,0.106967,0.589218,0.294609,0.502021,4.9868
sy_small,10,A(1),,0.0,100,6,2,adam-dcor2,0.112,-1,0.163275,0.573287,0.286643,0.502065,6.6097
sy_small,10,A(1),,0.0,100,6,2,sqp-dcor2,0.225,1921,0.119477,0.589104,0.294552,0.499635,6.4421
sy_small,11,A(1),,0.0,100,6,2,sy-full,0.071,333,0.245222,0.595962,0.297981,0.616802,9.9847
sy_small,11,A(1),,0.0,100,6,2,sy-seed,0.025,284,0.242868,0.649441,0.324721,0.618217,10.0535
sy_small,11,A(1),,0.0,100,6,2,sy-rand1,0.041,427,0.245323,0.643985,0.321993,0.616158,9.9068
sy_small,11,A(1),,0.0,100,6,2,sy-rand5,0.127,248,0.249507,0.538479,0.269239,0.639042,10.0191
sy_small,11,A(1),,0.0,100,6,2,sy-rand500,0.068,304,0.248366,0.587755,0.293877,0.636428,9.9612
sy_small,11,A(1),,0.0,100,6,2,pp-rand1,0.01,-1,0.237746,0.612216,0.306108,0.619578,11.4782
sy_small,11,A(1),,0.0,100,6,2,pp-default,0.072,-1,0.230385,0.6203,0.31015,0.618768,10.4474
sy_small,11,A(1),,0.0,100,6,2,pp-probe500,0.101,-1,0.232235,0.645526,0.322763,0.623039,10.4616
sy_small,11,A(1),,0.0,100,6,2,adam-dcor2,0.101,-1,0.246559,0.623974,0.311987,0.613505,11.3155
sy_small,11,A(1),,0.0,100,6,2,sqp-dcor2,0.121,1042,0.226998,0.647644,0.323822,0.614966,10.3942
sy_small,12,A(1),,0.0,100,6,2,sy-full,0.071,320,0.2653,0.657218,0.328609,0.617678,11.1139
sy_small,12,A(1),,0.0,100,6,2,sy-seed,0.026,290,0.276698,0.588898,0.294449,0.614352,11.2739
sy_small,12,A(1),,0.0,100,6,2,sy-rand1,0.029,338,0.278928,0.560752,0.280376,0.614074,11.6025
sy_small,12,A(1),,0.0,100,6,2,sy-rand5,0.144,259,0.273469,0.524025,0.262013,0.618468,11.3588
sy_small,12,A(1),,0.0,100,6,2,sy-rand500,0.079,345,0.27765,0.523634,0.261817,0.618467,11.4078
sy_small,12,A(1),,0.0,100,6,2,pp-rand1,0.012,-1,0.261959,0.722425,0.361212,0.628648,11.1222
sy_small,12,A(1),,0.0,100,6,2,pp-default,0.06,-1,0.263387,0.666632,0.333316,0.615827,10.8905
sy_small,12,A(1),,0.0,100,6,2,pp-probe500,0.086,-1,0.261672,0.648405,0.324203,0.61176,10.9014
sy_small,12,A(1),,0.0,100,6,2,adam-dcor2,0.11,-1,0.303022,0.688321,0.344161,0.622511,12.1204
sy_small,12,A(1),,0.0,100,6,2,sqp-dcor2,0.137,1190,0.291199,0.521875,0.260938,0.618497,11.4664
sy_small,13,A(1),,0.0,100,6,2,sy-full,0.061,225,0.131125,0.672615,0.336307,0.645642,5.8984
sy_small,13,A(1),,0.0,100,6,2,sy-seed,0.019,195,0.139203,0.673765,0.336882,0.642777,5.9433
sy_small,13,A(1),,0.0,100,6,2,sy-rand1,0.029,330,0.136305,0.634594,0.317297,0.638049,5.8533
sy_small,13,A(1),,0.0,100,6,2,sy-rand5,0.178,377,0.133939,0.641458,0.320729,0.638763,5.7956
sy_small,13,A(1),,0.0,100,6,2,sy-rand500,0.075,416,0.137525,0.615839,0.30792,0.640603,5.9281
sy_small,13,A(1),,0.0,100,6,2,pp-rand1,0.008,-1,0.894549,0.647882,0.323941,0.614885,36.8382
sy_small,13,A(1),,0.0,100,6,2,pp-default,0.062,-1,0.203427,0.727114,0.363557,0.655976,9.1621
sy_small,13,A(1),,0.0,100,6,2,pp-probe500,0.092,-1,0.203392,0.71696,0.35848,0.653566,9.2343
sy_small,13,A(1),,0.0,100,6,2,adam-dcor2,0.101,-1,0.140054,0.675359,0.337679,0.642941,6.1106
sy_small,13,A(1),,0.0,100,6,2,sqp-dcor2,0.15,1300,0.212291,0.674209,0.337104,0.639428,9.3133
sy_small,14,A(1),,0.0,100,6,2,sy-full,0.066,280,0.205132,0.599407,0.299703,0.525839,8.7795
sy_small,14,A(1),,0.0,100,6,2,sy-seed,0.024,271,0.205341,0.593847,0.296924,0.525065,8.7868
sy_small,14,A(1),,0.0,100,6,2,sy-rand1,0.026,296,0.203534,0.569269,0.284634,0.52351,8.675
sy_small,14,A(1),,0.0,100,6,2,sy-rand5,0.122,277,0.205035,0.571898,0.285949,0.526107,8.7141
sy_small,14,A(1),,0.0,100,6,2,sy-rand500,0.06,203,0.200643,0.594843,0.297421,0.528592,8.8124
sy_small,14,A(1),,0.0,100,6,2,pp-rand1,0.012,-1,0.255398,0.608322,0.304161,0.525225,9.6168
sy_small,14,A(1),,0.0,100,6,2,pp-default,0.059,-1,0.259176,0.661126,0.330563,0.534618,9.8454
sy_small,14,A(1),,0.0,100,6,2,pp-probe500,0.103,-1,0.256647,0.624608,0.312304,0.531307,9.6794
sy_small,14,A(1),,0.0,100,6,2,adam-dcor2,0.121,-1,0.248395,0.60291,0.301455,0.525827,9.7528
sy_small,14,A(1),,0.0,100,6,2,sqp-dcor2,0.18,1553,0.274794,0.619735,0.309867,0.526088,10.1427
sy_small,15,A(1),,0.0,100,6,2,sy-full,0.061,196,0.142904,0.544057,0.272028,0.56915,6.5501
sy_small,15,A(1),,0.0,100,6,2,sy-seed,0.026,295,0.13828,0.51511,0.257555,0.571979,6.4721
sy_small,15,A(1),,0.0,100,6,2,sy-rand1,0.022,251,0.139087,0.458331,0.229165,0.57542,6.3698
sy_small,15,A(1),,0.0,100,6,2,sy-rand5,0.143,276,0.137549,0.481581,0.240791,0.572606,6.4736
sy_small,15,A(1),,0.0,100,6,2,sy-rand500,0.076,414,0.137482,0.537102,0.268551,0.567188,6.3916
sy_small,15,A(1),,0.0,100,6,2,pp-rand1,0.012,-1,0.172495,0.562205,0.281102,0.565246,8.1798
sy_small,15,A(1),,0.0,100,6,2,pp-default,0.075,-1,0.172981,0.565083,0.282541,0.565577,7.8974
sy_small,15,A(1),,0.0,100,6,2,pp-probe500,0.1,-1,0.174959,0.579198,0.289599,0.571214,7.9681
sy_small,15,A(1),,0.0,100,6,2,adam-dcor2,0.104,-1,0.16755,0.545125,0.272563,0.566267,7.002
sy_small,15,A(1),,0.0,100,6,2,sqp-dcor2,0.137,1183,0.19167,0.551777,0.275889,0.564658,8.8271
sy_small,16,A(1),,0.0,100,6,2,sy-full,0.058,184,0.195395,0.471539,0.23577,0.542383,6.4063
sy_small,16,A(1),,0.0,100,6,2,sy-seed,0.02,224,0.200997,0.560226,0.280113,0.53589,6.7311
sy_small,16,A(1),,0.0,100,6,2,sy-rand1,0.025,276,0.204667,0.473543,0.236772,0.535473,6.8544
sy_small,16,A(1),,0.0,100,6,2,sy-rand5,0.166,368,0.208302,0.545081,0.272541,0.542253,6.9029
sy_small,16,A(1),,0.0,100,6,2,sy-rand500,0.066,269,0.199971,0.523798,0.261899,0.53285,6.6012
sy_small,16,A(1),,0.0,100,6,2,pp-rand1,0.014,-1,0.259248,0.584006,0.292003,0.544318,8.2519
sy_small,16,A(1),,0.0,100,6,2,pp-default,0.063,-1,0.257382,0.59844,0.29922,0.552159,8.3134
sy_small,16,A(1),,0.0,100,6,2,pp-probe500,0.098,-1,0.259916,0.56081,0.280405,0.534659,8.379
sy_small,16,A(1),,0.0,100,6,2,adam-dcor2,0.106,-1,0.212522,0.556871,0.278435,0.537918,6.4868
sy_small,16,A(1),,0.0,100,6,2,sqp-dcor2,0.139,1215,0.230458,0.571096,0.285548,0.5354,7.3064
sy_small,17,A(1),,0.0,100,6,2,sy-full,0.072,339,0.125049,0.547262,0.273631,0.553958,4.8176
sy_small,17,A(1),,0.0,100,6,2,sy-seed,0.033,377,0.124266,0.605942,0.302971,0.543951,4.723
sy_small,17,A(1),,0.0,100,6,2,sy-rand1,0.02,233,0.117241,0.583431,0.291715,0.549095,5.1463
sy_small,17,A(1),,0.0,100,6,2,sy-rand5,0.132,241,0.125248,0.580508,0.290254,0.549268,4.8397
sy_small,17,A(1),,0.0,100,6,2,sy-rand500,0.067,306,0.125568,0.548545,0.274273,0.553386,4.8879
sy_small,17,A(1),,0.0,100,6,2,pp-rand1,0.01,-1,0.999876,0.502817,0.251408,0.474755,47.7935
sy_small,17,A(1),,0.0,100,6,2,pp-default,0.067,-1,0.208939,0.678162,0.339081,0.56968,7.4464
sy_small,17,A(1),,0.0,100,6,2,pp-probe500,0.093,-1,0.210788,0.631764,0.315882,0.547676,7.528
sy_small,17,A(1),,0.0,100,6,2,adam-dcor2,0.121,-1,0.191674,0.613637,0.306818,0.538449,7.0794
sy_small,17,A(1),,0.0,100,6,2,sqp-dcor2,0.251,2162,0.183129,0.61281,0.306405,0.539778,6.793
sy_small,18,A(1),,0.0,100,6,2,sy-full,0.076,357,0.131943,0.572127,0.286063,0.492848,5.5173
sy_small,18,A(1),,0.0,100,6,2,sy-seed,0.04,461,0.131252,0.582408,0.291204,0.488088,5.5044
sy_small,18,A(1),,0.0,100,6,2,sy-rand1,0.021,243,0.1287,0.554466,0.277233,0.501057,5.5918
sy_small,18,A(1),,0.0,100,6,2,sy-rand5,0.12,310,0.13298,0.56247,0.281235,0.496515,5.5512
sy_small,18,A(1),,0.0,100,6,2,sy-rand500,0.076,399,0.132652,0.579346,0.289673,0.49163,5.4349
sy_small,18,A(1),,0.0,100,6,2,pp-rand1,0.012,-1,0.188043,0.733205,0.366602,0.528334,7.2497
sy_small,18,A(1),,0.0,100,6,2,pp-default,0.056,-1,0.185574,0.700417,0.350209,0.519278,7.0817
sy_small,18,A(1),,0.0,100,6,2,pp-probe500,0.09,-1,0.192074,0.732428,0.366214,0.527713,7.3096
sy_small,18,A(1),,0.0,100,6,2,adam-dcor2,0.111,-1,0.094101,0.577174,0.288587,0.489792,4.6269
sy_small,18,A(1),,0.0,100,6,2,sqp-dcor2,0.187,1589,0.201821,0.567034,0.283517,0.488778,7.5367
sy_small,19,A(1),,0.0,100,6,2,sy-full,0.071,290,0.139672,0.547972,0.273986,0.532543,7.0384
sy_small,19,A(1),,0.0,100,6,2,sy-seed,0.035,323,0.136255,0.510548,0.255274,0.543042,6.9326
sy_small,19,A(1),,0.0,100,6,2,sy-rand1,0.028,294,0.141931,0.579246,0.289623,0.537009,7.2295
sy_small,19,A(1),,0.0,100,6,2,sy-rand5,0.24,250,0.139927,0.512654,0.256327,0.537353,7.0819
sy_small,19,A(1),,0.0,100,6,2,sy-rand500,0.068,293,0.151376,0.55005,0.275025,0.542085,7.3946
sy_small,19,A(1),,0.0,100,6,2,pp-rand1,0.013,-1,0.998812,0.472681,0.23634,0.470289,45.9094
sy_small,19,A(1),,0.0,100,6,2,pp-default,0.061,-1,0.153479,0.678122,0.339061,0.557086,7.3618
sy_small,19,A(1),,0.0,100,6,2,pp-probe500,0.093,-1,0.148449,0.615889,0.307945,0.537469,7.204
sy_small,19,A(1),,0.0,100,6,2,adam-dcor2,0.121,-1,0.182255,0.601502,0.300751,0.531252,8.3977
sy_small,19,A(1),,0.0,100,6,2,sqp-dcor2,0.134,1162,0.179838,0.547008,0.273504,0.542267,8.1008
sy_small,0,A(3),,0.0,100,6,2,sy-full,0.071,297,0.00531,0.86366,0.43183,0.80389,0.1615
sy_small,0,A(3),,0.0,100,6,2,sy-seed,0.04,457,0.000443,1.003606,0.501803,0.781692,0.0144
sy_small,0,A(3),,0.0,100,6,2,sy-rand1,0.034,374,0.941853,0.85704,0.42852,0.736451,38.0914
sy_small,0,A(3),,0.0,100,6,2,sy-rand5,0.207,521,0.001396,0.875353,0.437677,0.792142,0.0459
sy_small,0,A(3),,0.0,100,6,2,sy-rand500,0.108,778,0.001803,0.858197,0.429098,0.803158,0.0549
sy_small,0,A(3),,0.0,100,6,2,pp-rand1,0.019,-1,0.083781,1.035482,0.517741,0.782497,2.4226
sy_small,0,A(3),,0.0,100,6,2,pp-default,0.087,-1,0.0844,1.130869,0.565435,0.821108,2.4362
sy_small,0,A(3),,0.0,100,6,2,pp-probe500,0.122,-1,0.084198,1.077161,0.538581,0.7988,2.4248
sy_small,0,A(3),,0.0,100,6,2,adam-dcor2,0.121,-1,0.085525,1.013824,0.506912,0.774077,2.4705
sy_small,0,A(3),,0.0,100,6,2,sqp-dcor2,0.219,1912,0.080289,1.013588,0.506794,0.769817,2.3048
sy_small,1,A(3),,0.0,100,6,2,sy-full,0.069,291,0.071448,0.977315,0.488657,1.174927,2.2373
sy_small,1,A(3),,0.0,100,6,2,sy-seed,0.025,278,0.069815,0.922317,0.461159,1.142397,2.2385
sy_small,1,A(3),,0.0,100,6,2,sy-rand1,0.048,543,0.072338,0.945436,0.472718,1.131893,2.2752
sy_small,1,A(3),,0.0,100,6,2,sy-rand5,0.194,497,0.070627,0.97938,0.48969,1.17441,2.2364
sy_small,1,A(3),,0.0,100,6,2,sy-rand500,0.084,482,0.07076,0.922464,0.461232,1.1442,2.2587
sy_small,1,A(3),,0.0,100,6,2,pp-rand1,0.016,-1,0.819006,1.122437,0.561218,1.193529,29.2673
sy_small,1,A(3),,0.0,100,6,2,pp-default,0.063,-1,0.823423,1.118417,0.559209,1.191583,29.5105
sy_small,1,A(3),,0.0,100,6,2,pp-probe500,0.095,-1,0.822981,0.971672,0.485836,1.157128,29.4764
sy_small,1,A(3),,0.0,100,6,2,adam-dcor2,0.091,-1,0.950401,0.980879,0.490439,1.153579,38.8113
sy_small,1,A(3),,0.0,100,6,2,sqp-dcor2,0.153,1323,0.198872,0.99207,0.496035,1.157317,8.3569
sy_small,2,A(3),,0.0,100,6,2,sy-full,0.079,440,5.7e-05,1.026212,0.513106,0.976159,0.002
sy_small,2,A(3),,0.0,100,6,2,sy-seed,0.041,440,5.7e-05,1.026212,0.513106,0.976159,0.002
sy_small,2,A(3),,0.0,100,6,2,sy-rand1,0.04,445,0.000462,0.865263,0.432631,0.97388,0.0197
sy_small,2,A(3),,0.0,100,6,2,sy-rand5,0.336,1292,9.1e-05,1.034663,0.517331,0.980026,0.0034
sy_small,2,A(3),,0.0,100,6,2,sy-rand500,0.084,499,0.000222,1.033638,0.516819,0.982043,0.0086
sy_small,2,A(3),,0.0,100,6,2,pp-rand1,0.009,-1,0.104038,1.048125,0.524062,0.976609,4.3122
sy_small,2,A(3),,0.0,100,6,2,pp-default,0.059,-1,0.072981,1.078349,0.539174,0.983299,2.5748
sy_small,2,A(3),,0.0,100,6,2,pp-probe500,0.089,-1,0.056763,1.054075,0.527037,0.973326,1.9567
sy_small,2,A(3),,0.0,100,6,2,adam-dcor2,0.111,-1,0.182402,0.976293,0.488146,0.983221,5.9972
sy_small,2,A(3),,0.0,100,6,2,sqp-dcor2,0.135,1163,0.292159,1.035712,0.517856,0.966741,9.3035
sy_small,3,A(3),,0.0,100,6,2,sy-full,0.066,292,0.020407,0.902415,0.451208,0.839444,0.6552
sy_small,3,A(3),,0.0,100,6,2,sy-seed,0.028,323,0.007605,0.8629,0.43145,0.867879,0.2373
sy_small,3,A(3),,0.0,100,6,2,sy-rand1,0.035,410,0.015836,0.87992,0.43996,0.860752,0.4748
sy_small,3,A(3),,0.0,100,6,2,sy-rand5,0.159,364,0.007554,0.837993,0.418997,0.861045,0.2385
sy_small,3,A(3),,0.0,100,6,2,sy-rand500,0.079,444,0.008653,0.944712,0.472356,0.828848,0.254
sy_small,3,A(3),,0.0,100,6,2,pp-rand1,0.011,-1,0.281331,1.107799,0.553899,0.878672,9.9247
sy_small,3,A(3),,0.0,100,6,2,pp-default,0.095,-1,0.071809,0.971797,0.485899,0.834464,2.0679
sy_small,3,A(3),,0.0,100,6,2,pp-probe500,0.12,-1,0.072363,0.958119,0.479059,0.827945,2.087
sy_small,3,A(3),,0.0,100,6,2,adam-dcor2,0.115,-1,0.057625,0.95141,0.475705,0.826967,1.6777
sy_small,3,A(3),,0.0,100,6,2,sqp-dcor2,0.167,1467,0.055197,0.956456,0.478228,0.826524,1.6185
sy_small,4,A(3),,0.0,100,6,2,sy-full,0.08,400,0.000717,1.002804,0.501402,0.923478,0.0239
sy_small,4,A(3),,0.0,100,6,2,sy-seed,0.039,426,0.000648,1.017597,0.508798,0.936401,0.0193
sy_small,4,A(3),,0.0,100,6,2,sy-rand1,0.046,519,0.003919,0.936028,0.468014,0.922399,0.1143
sy_small,4,A(3),,0.0,100,6,2,sy-rand5,0.242,524,0.000164,0.917675,0.458838,0.918988,0.0055
sy_small,4,A(3),,0.0,100,6,2,sy-rand500,0.084,507,0.000627,0.974177,0.487088,0.935966,0.0201
sy_small,4,A(3),,0.0,100,6,2,pp-rand1,0.015,-1,0.079759,1.022622,0.511311,0.923679,2.3669
sy_small,4,A(3),,0.0,100,6,2,pp-default,0.071,-1,0.075357,1.180024,0.590012,0.974048,2.171
sy_small,4,A(3),,0.0,100,6,2,pp-probe500,0.096,-1,0.076541,1.054108,0.527054,0.934306,2.2084
sy_small,4,A(3),,0.0,100,6,2,adam-dcor2,0.122,-1,0.070666,1.007797,0.503899,0.917059,2.1058
sy_small,4,A(3),,0.0,100,6,2,sqp-dcor2,0.189,1624,0.0673,1.029353,0.514676,0.926917,1.9327
sy_small,5,A(3),,0.0,100,6,2,sy-full,0.071,310,0.004534,0.979817,0.489908,1.031934,0.154
sy_small,5,A(3),,0.0,100,6,2,sy-seed,0.029,301,0.002197,1.015558,0.507779,1.055687,0.0859
sy_small,5,A(3),,0.0,100,6,2,sy-rand1,0.042,469,0.001348,0.939388,0.469694,1.078379,0.041
sy_small,5,A(3),,0.0,100,6,2,sy-rand5,0.234,533,0.001089,1.012275,0.506138,1.050439,0.0327
sy_small,5,A(3),,0.0,100,6,2,sy-rand500,0.077,391,0.00436,1.015613,0.507807,1.054893,0.1352
sy_small,5,A(3),,0.0,100,6,2,pp-rand1,0.013,-1,0.568642,1.027781,0.513891,1.028185,19.507
sy_small,5,A(3),,0.0,100,6,2,pp-default,0.067,-1,0.562996,1.030262,0.515131,1.029552,19.3147
sy_small,5,A(3),,0.0,100,6,2,pp-probe500,0.094,-1,0.563048,1.277304,0.638652,1.124624,19.3175
